"AcceptedKnowledge";"infoSeeking";"infoPassive";"FakeIDK";"FakeIncorrect";"Selective";"Unconscious";"s";"sprime";"sigmaHNL";"sigmaHNL3";"sigmaHL";"sigmaINL";"sigmaIL";"sigmaHNL3DK";"sigmaHNL3Incor"
"37";0.263166286974302;0.380123762622312;0;0;0;0;0.355721659256419;0.590414143409143;0.477022794140857;0.215470140223144;0.232055946875132;0.268624923368121;0.208462157532082;0.275243289891197;0.293901081319299;0.224081868749334
"38";0.296038927526777;0.36134796634778;0;0.010183156763976;0;0;0.332545505176263;0.570905147849661;0.506415814794018;0.257366479098155;0.221100988792104;0.257204311675344;0.207409573085064;0.26193794875392;0.28799566150171;0.218912945224735
"39";0.328194964002598;0.31896972421757;0;0;0;0.0169537132335076;0.33634477923697;0.540790490466289;0.533609221816342;0.245944896266687;0.226993094531671;0.269578669201373;0.207565950021374;0.257468441677089;0.253307878783511;0.220116400292569
"40";0.319265528583536;0.274653925049789;0.0719955394142239;0;0;0;0.334290640817102;0.534059836742509;0.514516988046303;0.223620202366235;0.235392024285821;0.280724641993128;0.200972744277233;0.256853967952878;0.284721501149887;0.216306336170471
"41";0.289944093420869;0.334668494296892;0;0.0227947872522432;0.0237354897720277;0;0.328806688491715;0.561521215744577;0.501457219473667;0.224475135459061;0.213590047411226;0.256990268636079;0.213493698091571;0.264533717921173;0.290778234266565;0.229840287652846
"42";0.310832403056674;0.349100813550139;0;0;0;0;0.340238770715439;0.524050732832857;0.536144352157622;0.227257556934628;0.224311970261785;0.253218894447746;0.210027765891304;0.256724669155005;0.273468278892388;0.211757233919427
"43";0.328683734696547;0.332167001772577;0;0;0.00501389125649973;0;0.334289761073215;0.539584990192659;0.515636397827512;0.224163220112012;0.220703072874815;0.255579657604767;0.211606768280753;0.261223254548818;0.253851014175196;0.202129997682469
"44";0.303093867714176;0.347082617220133;0;0;0;0;0.349795672513595;0.564403537354001;0.486371018441215;0.217838300990161;0.220351209977595;0.266791226716771;0.204747817911856;0.259243729159705;0.273740390040217;0.222103235947721
"45";0.320884060839827;0.328890628131768;0;0;0;0;0.350610909009608;0.585567750647026;0.511158122092088;0.242004667388823;0.217339088003304;0.252221784805703;0.211234457562844;0.266390059517713;0.247764462213061;0.229794868222121
"46";0.287378840475653;0.370827233749768;0;0;0;0;0.341951831702853;0.570968784729813;0.522437102992503;0.224165993333135;0.229504907560192;0.270568541476036;0.198643047424528;0.257930438231419;0.27096362941173;0.206074979040783
"47";0.302798164014147;0.288006086294878;0;0.0453947171287523;0;0;0.363621018225909;0.561001659895619;0.518667678765748;0.241753435255331;0.227795467846259;0.257791133774986;0.207084881128577;0.266528719918997;0.289205358513199;0.224779177171579
"48";0.282299989426897;0.356652041899692;0;0;0;0;0.360780315423137;0.65476559807383;0.523345302266142;0.230106186342222;0.220627721234308;0.259958757386498;0.209723535488323;0.255139636629579;0.274845091724347;0.221985477001382
"49";0.269565226928131;0.388267021599911;0;0;0;0;0.342237532091688;0.627251833367609;0.532922196314452;0.221914703090585;0.200538560352211;0.259302214448204;0.210937354086922;0.261669336272376;0.283182449013202;0.230947694959154
"50";0.30073976631312;0.340542464704746;0.00595826288380663;0;0;0;0.352756588665252;0.607901271681978;0.538417275020231;0.230876570842297;0.231369337443427;0.262227160830294;0.211582868864312;0.26717570898418;0.296455795374976;0.224945883170105
"51";0.307585599268873;0.342270841311016;0;0;0;0;0.350077940988572;0.576275380284606;0.511937787715172;0.222723382823437;0.243102451325851;0.270767288157322;0.205567530273455;0.262223126526086;0.296081094015648;0.219345259809074
"52";0.313142008842445;0.335772825086221;0;0;0.00456460532039907;0;0.347170951708523;0.587008166932672;0.532307642167234;0.240562290094425;0.223057592178965;0.277955144769667;0.212821219553219;0.267131668243912;0.282509479871874;0.213750921069207
"53";0.328655351875365;0.334023951281365;0;0;0;0;0.338015724893336;0.498878738669946;0.52077096908894;0.234244818331377;0.222321653749342;0.259025025204231;0.207273198940094;0.253083548192448;0.265152486137569;0.221898254012603
"54";0.308191277038209;0.352564942886555;0;0;0;0;0.339121067380091;0.564154863126908;0.516566873674385;0.233948787054511;0.236922394824678;0.27043202833036;0.211634572219983;0.263041892482538;0.272027111425178;0.214138253992439
"55";0.30480587829114;0.330486503122667;0;0.00838336369386272;0;0;0.356290491936963;0.633193004043274;0.524644676273401;0.223238573077701;0.206909568829144;0.268880991690021;0.21206174513293;0.264693273662658;0.263719965652949;0.210591005281949
"56";0.318317466701579;0.341524455916696;0;0;0;0;0.340306924032795;0.564466141342602;0.546580337850314;0.233857484038377;0.220106130165477;0.272169518633129;0.199791399342052;0.264706477844851;0.275630333908979;0.21308918977201
"57";0.2949854230403;0.371244110284773;0;0;0;0;0.333826230022036;0.596103700825115;0.506774292007749;0.233159478741699;0.233320344446316;0.261566147208229;0.21387520960728;0.267445165938758;0.292114399913264;0.213110282743008
"58";0.303188139648017;0.342494734752782;0;0;0;0;0.354494736657818;0.609414092409147;0.51286499824657;0.24096056219719;0.19954852227602;0.265229305801216;0.205193804418299;0.252545913269277;0.25637480567325;0.226565962314185
"59";0.284494930560082;0.362609870584279;0;0.0216626849709829;0;0;0.33128600280791;0.574121027033887;0.556778185408972;0.215450544539827;0.222988043801243;0.270039281072018;0.22305010559064;0.260704433283341;0.279295682432783;0.21764565388267
"60";0.312819680035206;0.336047047013448;0;0;0;0;0.351046686307317;0.547813636523531;0.526855201191417;0.235592814860766;0.204253331765676;0.252431181602058;0.211833481240231;0.264080831995976;0.265593777887659;0.206712247056132
"61";0.29457775097617;0.317336954383898;0.0168956872659748;0.0180762448910587;0;0;0.353137476943045;0.578036264775894;0.541005094837997;0.229494401563822;0.209485578696324;0.267108074626682;0.219218288087267;0.253004732283171;0.270687743753355;0.215340895511379
"62";0.294538064834496;0.365327403014626;0;0;0;0;0.340211466548199;0.575219485848655;0.492520981015383;0.237301672051036;0.198965113396412;0.263824656364468;0.210406436280835;0.260270577402266;0.265702272980659;0.235736778247823
"63";0.287683390116585;0.356069667050264;0;0.0104568335856406;0;0;0.345688068323732;0.569269187266467;0.495938575175627;0.237185860432263;0.199646420875656;0.263283798492868;0.208448745250455;0.266459935137097;0.265055107993569;0.219731326472119
"64";0.265792103252182;0.357214673752284;0;0.0160972712260582;0.0136974404865741;0;0.34719484871282;0.570157555773991;0.539140455499028;0.23005532000253;0.214151821299559;0.284249234661879;0.206330402373248;0.263760550106603;0.300098230717899;0.242545730847625
"65";0.277029002533362;0.375605185041397;0;0;0.0177757224129145;0;0.329719560487532;0.561393075624786;0.522005542298354;0.236417386885329;0.210768415569835;0.264516636066579;0.210366952663352;0.25201045007472;0.272634372620091;0.230033409301841
"66";0.316162516703081;0.330171805356377;0;0;0;0.0114801607212809;0.342254836336706;0.573988158928035;0.539486316665854;0.236695944601832;0.220992894976396;0.260888325423326;0.203889402279327;0.268598367950165;0.279832588122705;0.217991859880845
"67";0.29166968734252;0.332275619854836;0;0.0177241006253269;0.0206900567597753;0;0.337629654707981;0.538850816367615;0.538325294099534;0.216387938486302;0.209336097570093;0.276764044259003;0.20666354849987;0.263387170610686;0.268235206661403;0.212617151725322
"68";0.309107454216798;0.351096811342783;0;0;0.00449932802023886;0;0.335650196087642;0.548869289822268;0.515565170276162;0.219088156881882;0.217873390789526;0.265253532528493;0.213849220792848;0.250453917401624;0.278423510165975;0.213508732499378
"69";0.304709203077647;0.350020963512063;0;0;0;0.0111239538091598;0.334184805264783;0.632067436379314;0.565892416225757;0.224634788408137;0.226356569398187;0.277124876554125;0.215624654857905;0.26917370397102;0.282140797015207;0.211056240886195
"70";0.290802630406575;0.375068729437751;0;0;0;0.0100876588248067;0.32429497936569;0.580618648213966;0.552452658608291;0.237451538962567;0.213588634266266;0.283337286999461;0.220204090239866;0.255786331567437;0.289403920388074;0.225099057650997
"71";0.312962954651763;0.346344205404404;0;0;0;0.00563893579162208;0.335498489996245;0.578496474602645;0.510304780758678;0.242662060131765;0.226664714093707;0.254710590444891;0.213372679621932;0.269683405862067;0.26473361403308;0.211054090070586
"72";0.329666991318386;0.3317539849651;0;0;0;0.0133226376528587;0.325858558045497;0.558714002209049;0.491625056694892;0.225222012567701;0.22120946115917;0.258082026011295;0.206723497558406;0.262533885314897;0.241142735178756;0.20063124015363
"73";0.313476184957381;0.341192720827114;0;0;0.013550575783724;0;0.332118806286304;0.548534905175674;0.542343765397819;0.235704317293151;0.219841009676913;0.255418024072671;0.203692204155188;0.254408366957663;0.264810530632457;0.22624969437848
"74";0.315174325706419;0.355242513713098;0;0;0.00854298726367237;0;0.321137036301012;0.537055375924354;0.509387098508496;0.227618233168665;0.224590381698179;0.257154685056663;0.211600993598593;0.262537280047728;0.276973187716256;0.22147004182571
"75";0.285017040164893;0.352014216570317;0.0129905595222564;0;0;0.0135905689236342;0.33639609749652;0.606349794948952;0.541536820409902;0.21831851469139;0.209232534322778;0.267495403661765;0.217650792221608;0.256475145798796;0.272535783433845;0.224843439751276
"76";0.299674562418303;0.357148976805231;0;0;0;0;0.343252892505703;0.575581094355188;0.514777055530851;0.242995765247851;0.218961135637966;0.247100863518659;0.208818493850641;0.255521448177911;0.275044790825126;0.208446408976172
"77";0.304705149104486;0.32635246296831;0;0;0;0;0.36856734772666;0.638551227233265;0.52973628946664;0.232591479170776;0.205569879935235;0.252259378117406;0.209143987318838;0.266785036095105;0.263134268460139;0.208140937345821
"78";0.292273910636198;0.345111613756723;0;0.00527778514278813;0;0;0.357461089462611;0.646868226922595;0.517721957412607;0.230985522335585;0.204302117535471;0.26694336504344;0.208939862663659;0.270920509962283;0.262677875696963;0.20809140223151
"79";0.304402127987708;0.351613333767699;0;0;0.0144388540474771;0;0.329675723502462;0.532049446264962;0.516765377184884;0.210944746967564;0.223875136433935;0.271670843456561;0.214382126176511;0.261134849912924;0.275304300566948;0.223949245706276
"80";0.288609150246981;0.349019650610207;0;0;0;0;0.362336701510287;0.619803501929952;0.497040352871914;0.226263547543361;0.196121135019617;0.261675480928086;0.21755919681177;0.259916113731957;0.260324334321763;0.224711056475419
"81";0.297586210577892;0.353098680482617;0;0;0.00169572151397804;0.0307702359465564;0.317034489952744;0.587620184302208;0.554585023162582;0.227942002516387;0.182592360047348;0.27453227196408;0.221823829489487;0.251774391234228;0.280743546489184;0.237011327314447
"82";0.327983114395333;0.301961117226259;0;0;0;0.0283924595381842;0.34222422700099;0.581715831125243;0.506838603392888;0.233284109210574;0.207853253468194;0.270462573847112;0.209542627713024;0.265225153284584;0.24629232696041;0.206087804861563
"83";0.315922547409095;0.307254370876764;0;0.0327611440057009;0.0167533851814242;0;0.327292124778014;0.470506611617272;0.498658266800198;0.223575470888226;0.209770816092345;0.258695309317119;0.215064101877168;0.256551003709962;0.270199754813882;0.213496003171162
"84";0.328820684224877;0.341716719426253;0;0;0;0;0.329527368389015;0.531205575779927;0.533864511538475;0.225196825837006;0.233567049105641;0.260939979706006;0.218790636682535;0.252307127030736;0.265024636058654;0.205168093969302
"85";0.291829457469639;0.325191386231676;0.0483862803724249;0;0;0;0.33407594663024;0.588198795847497;0.556882627754636;0.234340536706216;0.198430709783965;0.27247083366437;0.219903898854954;0.25756667396254;0.272395445170708;0.202481346389187
"86";0.328495551315487;0.329936761098158;0;0;0;0;0.341654351704146;0.518464828337247;0.529329444567658;0.202828497973672;0.225059930278132;0.267822166774056;0.207222654355965;0.268469574839412;0.28231356395841;0.19868292181886
"87";0.283221994144662;0.371733040381757;0;0;0;0.00541839703193718;0.340371056284617;0.630846952855472;0.555095276431878;0.21623085784667;0.196501546506684;0.280002218777173;0.220748126103726;0.262737462829228;0.255480023815315;0.213127421004108
"88";0.292799208611215;0.314924924077893;0;0.0505915301247322;0;0;0.341269280659299;0.533889027196967;0.516405873181529;0.236122131850676;0.231808135055812;0.266574455199301;0.208400486429545;0.259325926879303;0.294568865801513;0.224666309716395
"89";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"90";0.320463997585448;0.327607728072651;0;0;0;0.0136706628123267;0.338408375078629;0.589650732597099;0.5475466866759;0.221026026618422;0.228301540856524;0.281307041701122;0.206123660792095;0.262951347055179;0.273710201643067;0.223170372471889
"91";0.294160075372939;0.362129840794189;0;0;0;0.0214307044868803;0.322719688525929;0.590763021532634;0.556106950557756;0.23855067207745;0.222591785989938;0.263933990748247;0.22089272869758;0.265317831170947;0.273299421325213;0.220888498341772
"92";0.274634327041715;0.384770039639172;0;0;0;0;0.340756020153223;0.589185259282719;0.516156532788166;0.250894429552334;0.197337205517689;0.271114240937943;0.213294826153629;0.251425553830106;0.265850511107269;0.202407353066151
"93";0.283439404465597;0.364120574490147;0;0.00867415101704743;0;0;0.343606870948251;0.595191038691894;0.504694062800265;0.255130924261021;0.225094694123621;0.267888315753053;0.210345575327284;0.265023508238193;0.2868769578937;0.219567566998437
"94";0.295220460245992;0.351838979444999;0;0;0;0;0.352756651566247;0.600635401843418;0.513751064596947;0.217358605027516;0.189230725544465;0.269355072163693;0.200148192466773;0.261266447456564;0.248741238317588;0.19895051064726
"95";0.320120909577044;0.34375132835296;0;0;0.0213586262483913;0;0.315134616139961;0.512048293846389;0.538236230991537;0.236790906022896;0.215213706890238;0.267233869737193;0.20434044336532;0.252211026351564;0.26581876462905;0.214475667892925
"96";0.309227881904236;0.333309940861215;0;0;0;0;0.357539076740965;0.569820650156906;0.519689704035537;0.230404133328035;0.21089468084366;0.266048563256796;0.205878613934643;0.26864983454336;0.253582564629377;0.213561832033701
"97";0.288001920286215;0.373774840183099;0;0;0;0.0188869287983629;0.319551199492454;0.57710797880302;0.555774847928674;0.223469713405142;0.211232288033309;0.268178718985123;0.224311077818895;0.258008087753746;0.261394080831334;0.205575291291294
"98";0.302848302861377;0.347371709397081;0;0;0.0103122575862285;0;0.339674380407714;0.599582580508438;0.538741102976713;0.240698391018333;0.223204501943732;0.274035238229394;0.205099830327529;0.264935862076887;0.277335708075383;0.218201747124843
"99";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"100";0.297752124229086;0.357582112726678;0;0;0;0.00971710821133443;0.335605304512381;0.605424719568939;0.51609749939034;0.243802927360895;0.223537726767211;0.261855509361284;0.209471960403551;0.265706150239917;0.278185234285192;0.22230945640582
"101";0.320684582145723;0.332371347753335;0;0.0178571488510698;0;0.00660768799218008;0.322521534946351;0.56424724118711;0.560156905154161;0.230044142961104;0.220080680872028;0.257491084587053;0.225165071376125;0.260563684770538;0.273662366023929;0.216342087347563
"102";0.294508514676396;0.346564834188445;0;0;0.00875936373277987;0;0.350475337213061;0.574892158929254;0.529822961271744;0.238512789389518;0.209753534952892;0.25869906861983;0.213378199844047;0.27399735360379;0.264079414343962;0.237685808656041
"103";0.298846460900512;0.354284415199242;0;0;0;0.00610567885208778;0.340906231837848;0.602644872486916;0.515639049740959;0.20783458628739;0.193780057187999;0.285440285518284;0.210046212633746;0.26032455486738;0.24406554466227;0.202951929295798
"104";0.313887405651242;0.308253075907027;0;0.0257439791071519;0;0;0.351638209471471;0.532511801063808;0.514745570586069;0.201237438737502;0.216984885351644;0.261200517142256;0.207243098099284;0.26068650948862;0.268194913772411;0.19983692608134
"105";0.283235514212109;0.368633996237469;0;0;0;0;0.34801291419729;0.634257910964326;0.510156974912836;0.250409362910518;0.233701663791457;0.275481979852501;0.223506433207641;0.261624539535165;0.30630513838924;0.225289898276767
"106";0.305851503474041;0.341489345551837;0;0.0185642474910905;0;0;0.334185968406452;0.512580257670344;0.532755898344786;0.22474469223908;0.212433585758101;0.281360781570379;0.219298427497955;0.255675582264311;0.262698368226528;0.210807104371477
"107";0.287191925956045;0.374396536713162;0;0;0;0;0.338686049358698;0.579568997256619;0.511407570772229;0.239980457664064;0.209825805132553;0.26977493445409;0.209860777437082;0.263830361628458;0.274235785041822;0.229953803794204
"108";0.32208835758151;0.30405389259485;0.0222572743230969;0;0;0;0.351701557173119;0.543810412455882;0.508211007461675;0.239825549083645;0.211444181958103;0.270509162635471;0.195713295265836;0.259272139262926;0.274965786830746;0.207068848954652
"109";0.264388285402062;0.395348703406961;0;0;0;0;0.340515466978684;0.629037625576194;0.521569030191709;0.20599641178062;0.197060230930682;0.263431160126954;0.200402503632374;0.268889886198674;0.277303450855788;0.233649196507274
"110";0.302360487396911;0.35583187401671;0;0;0.00670351634610222;0;0.335294690017482;0.553821865103685;0.549559444032384;0.217155697296324;0.23175025800499;0.268841925660251;0.213832371350345;0.270445666322566;0.264495971439975;0.205331973350558
"111";0.296966801528958;0.352825570391008;0;0;0.0136037352592828;0;0.336667540117863;0.573218395607467;0.538013735568365;0.237135751650578;0.204424484065643;0.259499625950949;0.207469929809763;0.255918493906164;0.269464418023701;0.209226388833865
"112";0.304706063990653;0.366277513690355;0;0;0.00699466914385948;0;0.322595750510803;0.559743359324081;0.500323531742225;0.228536158319158;0.220086542236851;0.242621444052496;0.207676155617686;0.251436172154576;0.252034728251431;0.21746810811201
"113";0.308466921896831;0.341017438403432;0;0;0.0161940135047819;0;0.334753214615278;0.547424531715054;0.536722268715331;0.226484718850555;0.226636082271253;0.267878971692892;0.219662348824055;0.256311203042836;0.272530755557588;0.218631153849346
"114";0.299403047378872;0.331535111300206;0;0;0;0;0.36866759079458;0.633668356449869;0.518467908880291;0.220822098300681;0.236835188257001;0.278415111735954;0.204660825896619;0.265641536726093;0.286088031330577;0.216930988694604
"115";0.295388578400057;0.375282495058471;0;0;0;0;0.329675038289981;0.558352339873158;0.516607482549408;0.227283057810716;0.219633154007431;0.267003750316506;0.210434255368417;0.253668253068054;0.270314963227615;0.218163202471954
"116";0.298174131156715;0.349480536582387;0;0;0;0;0.35221947139469;0.610807553395153;0.530703506423572;0.233167404088658;0.214102006464244;0.266345311459597;0.208872351497628;0.251879185466837;0.276486085977445;0.209400071812669
"117";0.309002316885822;0.341864075081092;0;0;0;0;0.349046680311115;0.589906875994059;0.533056778677086;0.247909461882802;0.204167024850065;0.27182738877232;0.213761591625727;0.256876280583698;0.251455837114242;0.195364839487181
"118";0.282759138728362;0.367748696437297;0;0;0;0;0.349550149297634;0.644544418870795;0.501030638260266;0.23890377195656;0.221355509526887;0.269068424209088;0.206119398338424;0.26423155418291;0.29238098627769;0.216167117806874
"119";0.314996929827732;0.273227364221382;0.0617719915592061;0;0;0.0175033887957388;0.33250279020443;0.605739007728498;0.510541400150432;0.237315761262732;0.227794146824365;0.270695170384451;0.210819721776747;0.266928893512413;0.291081270267692;0.212791718142149
"120";0.308381564596461;0.359077656376349;0;0;0;0;0.332759980430784;0.53038394722289;0.52844317002741;0.237540117845529;0.226394664150367;0.265419020971632;0.215981801890041;0.265720862787416;0.283024196529785;0.228549297710458
"121";0.294075867890971;0.339987377058109;0;0.0286385492238063;0;0;0.337090447712542;0.543479405451917;0.525556870747117;0.237319459233302;0.208287341110858;0.281476781466275;0.209307701519794;0.256088817695799;0.281515170160708;0.20148033048783
"122";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"123";0.320333794622254;0.352269309951375;0;0;0;0;0.327804158325972;0.533979315901995;0.504784495428461;0.211772619797695;0.220406045515652;0.270629849805067;0.209674117467756;0.257783485736447;0.272479735121155;0.196444836313766
